id,schema,userId,featureId,startTime,endTime,totalTime,downloadSpeed,uploadSpeed,appType
69bcd7d7094700f7b22a8afb,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T05:15:03.430000+00:00,2026-03-20T05:15:03.672000+00:00,0,30000,5792,Kotlin
69bcd7dc094700f7b22a8afe,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:15:08.823000+00:00,2026-03-20T05:15:09.389000+00:00,0,30000,5792,Kotlin
69bcd82f094700f7b22a8b03,1,69bcb387094700f7b22a8a69,69bc9f4057adce41b32f4fe2,2026-03-20T05:16:31.460000+00:00,2026-03-20T05:16:32.150000+00:00,0,30000,5792,Kotlin
69bcd830094700f7b22a8b05,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T05:16:32.276000+00:00,2026-03-20T05:16:32.636000+00:00,0,30000,5792,Kotlin
69bcd84d094700f7b22a8b06,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:17:01.208000+00:00,2026-03-20T05:17:01.710000+00:00,0,30000,5792,Kotlin
69bcd84f094700f7b22a8b08,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T05:17:03.835000+00:00,2026-03-20T05:17:04.266000+00:00,0,30000,5792,Kotlin
69bcd89e094700f7b22a8b0a,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T05:18:22.121000+00:00,2026-03-20T05:18:22.681000+00:00,0,30000,5792,Kotlin
69bcd935094700f7b22a8b10,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T05:20:53.904000+00:00,2026-03-20T05:20:54.334000+00:00,0,30000,5792,Kotlin
69bcd9a3094700f7b22a8b12,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T05:22:43.837000+00:00,2026-03-20T05:22:44.264000+00:00,0,30000,5792,Kotlin
69bcd9a3094700f7b22a8b13,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:22:42.393000+00:00,2026-03-20T05:22:44.350000+00:00,1,30000,5792,Kotlin
69bcd9a6094700f7b22a8b15,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T05:22:47.291000+00:00,2026-03-20T05:22:47.587000+00:00,0,30000,5792,Kotlin
69bcd9a7094700f7b22a8b16,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T05:22:47.742000+00:00,2026-03-20T05:22:48.377000+00:00,0,30000,5792,Kotlin
69bcd9aa094700f7b22a8b19,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T05:22:50.820000+00:00,2026-03-20T05:22:51.132000+00:00,0,30000,5792,Kotlin
69bcd9b0094700f7b22a8b1c,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T05:22:56.513000+00:00,2026-03-20T05:22:56.779000+00:00,0,30000,5792,Kotlin
69bcd9b5094700f7b22a8b1e,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:23:01.614000+00:00,2026-03-20T05:23:02.091000+00:00,0,30000,5792,Kotlin
69bcda70094700f7b22a8b1f,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:26:07.692000+00:00,2026-03-20T05:26:09.347000+00:00,1,30000,5792,Kotlin
69bcda79094700f7b22a8b21,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T05:26:17.509000+00:00,2026-03-20T05:26:17.984000+00:00,0,30000,5792,Kotlin
69bcda82094700f7b22a8b22,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:26:26.445000+00:00,2026-03-20T05:26:26.944000+00:00,0,30000,5792,Kotlin
69bcda87094700f7b22a8b24,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T05:26:31.837000+00:00,2026-03-20T05:26:32.251000+00:00,0,30000,5792,Kotlin
69bcda8c094700f7b22a8b27,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:26:36.984000+00:00,2026-03-20T05:26:37.444000+00:00,0,30000,5792,Kotlin
69bcda8c094700f7b22a8b26,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:26:36.986000+00:00,2026-03-20T05:26:37.436000+00:00,0,30000,5792,Kotlin
69bcda8d094700f7b22a8b28,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T05:26:37.825000+00:00,2026-03-20T05:26:38.207000+00:00,0,30000,5792,Kotlin
69bcdb32094700f7b22a8b2a,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:29:22.924000+00:00,2026-03-20T05:29:23.474000+00:00,0,30000,5792,Kotlin
69bcdb36094700f7b22a8b2c,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T05:29:26.866000+00:00,2026-03-20T05:29:27.329000+00:00,0,30000,5792,Kotlin
69bcdb37094700f7b22a8b2e,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:29:27.948000+00:00,2026-03-20T05:29:28.455000+00:00,0,30000,5792,Kotlin
69bcdb37094700f7b22a8b2f,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:29:27.950000+00:00,2026-03-20T05:29:28.460000+00:00,0,30000,5792,Kotlin
69bcdb38094700f7b22a8b30,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T05:29:28.514000+00:00,2026-03-20T05:29:28.971000+00:00,0,30000,5792,Kotlin
69bcdb3b094700f7b22a8b32,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T05:29:31.973000+00:00,2026-03-20T05:29:32.450000+00:00,0,30000,5792,Kotlin
69bcdb3e094700f7b22a8b34,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T05:29:33.684000+00:00,2026-03-20T05:29:34.218000+00:00,0,30000,5792,Kotlin
69bcdbea094700f7b22a8b36,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T05:32:23.402000+00:00,2026-03-20T05:32:26.334000+00:00,2,30000,5792,Kotlin
69bcdbec094700f7b22a8b37,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:32:19.984000+00:00,2026-03-20T05:32:25.816000+00:00,5,30000,5792,Kotlin
69bcde33094700f7b22a8b39,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T05:42:11.309000+00:00,2026-03-20T05:42:11.719000+00:00,0,30000,5792,Kotlin
69bcde33094700f7b22a8b3a,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:42:10.046000+00:00,2026-03-20T05:42:12.079000+00:00,2,30000,5792,Kotlin
69bcdee4094700f7b22a8b3c,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T05:45:07.164000+00:00,2026-03-20T05:45:08.781000+00:00,1,30000,5792,Kotlin
69bce587094700f7b22a8b44,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T06:13:27.328000+00:00,2026-03-20T06:13:27.896000+00:00,0,30000,5792,Kotlin
69bce587094700f7b22a8b45,1,69bcb387094700f7b22a8a69,69bc9f4157adce41b32f4fed,2026-03-20T06:13:26.513000+00:00,2026-03-20T06:13:27.177000+00:00,0,30000,5792,Kotlin
69bce58c094700f7b22a8b47,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T06:13:33.246000+00:00,2026-03-20T06:13:33.643000+00:00,0,30000,5792,Kotlin
69bce592094700f7b22a8b49,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T06:13:38.388000+00:00,2026-03-20T06:13:39.362000+00:00,0,30000,5792,Kotlin
69bce595094700f7b22a8b4b,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T06:13:41.562000+00:00,2026-03-20T06:13:41.952000+00:00,0,30000,5792,Kotlin
69bce702094700f7b22a8b4c,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T06:19:45.808000+00:00,2026-03-20T06:19:47.599000+00:00,1,30000,5792,Kotlin
69bce70a094700f7b22a8b4f,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T06:19:54.605000+00:00,2026-03-20T06:19:55.104000+00:00,0,30000,5792,Kotlin
69bce70f094700f7b22a8b52,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T06:19:59.666000+00:00,2026-03-20T06:20:00.178000+00:00,0,30000,5792,Kotlin
69bce71c094700f7b22a8b55,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T06:20:11.840000+00:00,2026-03-20T06:20:12.780000+00:00,0,30000,5792,Kotlin
69bce725094700f7b22a8b58,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T06:20:21.517000+00:00,2026-03-20T06:20:21.999000+00:00,0,30000,5792,Kotlin
69bce725094700f7b22a8b59,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T06:20:22.271000+00:00,2026-03-20T06:20:22.652000+00:00,0,30000,5792,Kotlin
69bcf30d094700f7b22a8b5b,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:11:03.479000+00:00,2026-03-20T07:11:10.728000+00:00,7,30000,5792,Kotlin
69bcf323094700f7b22a8b5d,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T07:11:32.204000+00:00,2026-03-20T07:11:32.742000+00:00,0,30000,5792,Kotlin
69bcf32c094700f7b22a8b60,1,69bcb387094700f7b22a8a69,69bc9f4257adce41b32f4fef,2026-03-20T07:11:40.566000+00:00,2026-03-20T07:11:41.395000+00:00,0,30000,5792,Kotlin
69bcf33e094700f7b22a8b63,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T07:11:58.758000+00:00,2026-03-20T07:11:59.158000+00:00,0,30000,5792,Kotlin
69bcf33e094700f7b22a8b64,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T07:11:58.753000+00:00,2026-03-20T07:11:59.227000+00:00,0,30000,5792,Kotlin
69bcf33e094700f7b22a8b65,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T07:11:59.134000+00:00,2026-03-20T07:11:59.483000+00:00,0,30000,5792,Kotlin
69bcf341094700f7b22a8b66,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:12:01.969000+00:00,2026-03-20T07:12:02.371000+00:00,0,30000,5792,Kotlin
69bcf345094700f7b22a8b68,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T07:12:05.988000+00:00,2026-03-20T07:12:06.498000+00:00,0,30000,5792,Kotlin
69bcf6fe094700f7b22a8b6a,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:27:58.305000+00:00,2026-03-20T07:27:59.529000+00:00,1,30000,5792,Kotlin
69bcf705094700f7b22a8b6c,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T07:28:06.003000+00:00,2026-03-20T07:28:06.407000+00:00,0,30000,5792,Kotlin
69bcf70d094700f7b22a8b70,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:28:13.761000+00:00,2026-03-20T07:28:14.449000+00:00,0,30000,5792,Kotlin
69bcf721094700f7b22a8b74,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T07:28:34.217000+00:00,2026-03-20T07:28:34.498000+00:00,0,30000,5792,Kotlin
69bcf722094700f7b22a8b75,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T07:28:34.596000+00:00,2026-03-20T07:28:34.922000+00:00,0,30000,5792,Kotlin
69bcf724094700f7b22a8b78,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T07:28:37.359000+00:00,2026-03-20T07:28:37.716000+00:00,0,30000,5792,Kotlin
69bcf735094700f7b22a8b7a,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T07:28:54.028000+00:00,2026-03-20T07:28:54.604000+00:00,0,30000,5792,Kotlin
69bcf822094700f7b22a8b7c,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:32:50.481000+00:00,2026-03-20T07:32:51.137000+00:00,0,30000,5792,Kotlin
69bcf822094700f7b22a8b7e,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T07:32:51.422000+00:00,2026-03-20T07:32:51.842000+00:00,0,30000,5792,Kotlin
69bcf865094700f7b22a8b7f,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:33:57.513000+00:00,2026-03-20T07:33:57.955000+00:00,0,30000,5792,Kotlin
69bcf868094700f7b22a8b81,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T07:34:00.925000+00:00,2026-03-20T07:34:01.378000+00:00,0,30000,5792,Kotlin
69bcf88e094700f7b22a8b82,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:34:38.701000+00:00,2026-03-20T07:34:39.471000+00:00,0,30000,5792,Kotlin
69bcf892094700f7b22a8b84,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T07:34:42.663000+00:00,2026-03-20T07:34:43.067000+00:00,0,30000,5792,Kotlin
69bcf899094700f7b22a8b86,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:34:49.974000+00:00,2026-03-20T07:34:50.741000+00:00,0,30000,5792,Kotlin
69bcfa81094700f7b22a8b8b,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T07:42:57.282000+00:00,2026-03-20T07:42:58.422000+00:00,1,30000,5792,Kotlin
69bcfb08094700f7b22a8b91,1,69bcb387094700f7b22a8a69,69bc9f4157adce41b32f4fe8,2026-03-20T07:45:12.841000+00:00,2026-03-20T07:45:13.667000+00:00,0,30000,5792,Kotlin
69bcfb0a094700f7b22a8b92,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T07:45:13.786000+00:00,2026-03-20T07:45:15.261000+00:00,1,30000,5792,Kotlin
69bcfb8a094700f7b22a8b94,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T07:47:22.372000+00:00,2026-03-20T07:47:22.997000+00:00,0,30000,5792,Kotlin
69bcfb8a094700f7b22a8b96,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T07:47:23.394000+00:00,2026-03-20T07:47:23.788000+00:00,0,30000,5792,Kotlin
69bcfb8b094700f7b22a8b97,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T07:47:24.240000+00:00,2026-03-20T07:47:24.552000+00:00,0,30000,5792,Kotlin
69bcfb8c094700f7b22a8b98,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T07:47:24.619000+00:00,2026-03-20T07:47:25.036000+00:00,0,30000,5792,Kotlin
69bcfb94094700f7b22a8b9b,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T07:47:32.657000+00:00,2026-03-20T07:47:33.132000+00:00,0,30000,5792,Kotlin
69bcfba2094700f7b22a8b9e,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:47:46.406000+00:00,2026-03-20T07:47:46.767000+00:00,0,30000,5792,Kotlin
69bcfba2094700f7b22a8b9f,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:47:46.407000+00:00,2026-03-20T07:47:46.860000+00:00,0,30000,5792,Kotlin
69bcfba9094700f7b22a8ba1,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T07:47:53.042000+00:00,2026-03-20T07:47:53.423000+00:00,0,30000,5792,Kotlin
69bcfbac094700f7b22a8ba3,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:47:57.215000+00:00,2026-03-20T07:47:57.599000+00:00,0,30000,5792,Kotlin
69bcfbad094700f7b22a8ba4,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:47:57.214000+00:00,2026-03-20T07:47:58.099000+00:00,0,30000,5792,Kotlin
69bcfbc5094700f7b22a8ba9,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T07:48:21.435000+00:00,2026-03-20T07:48:21.899000+00:00,0,30000,5792,Kotlin
69bcfbce094700f7b22a8bab,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T07:48:30.709000+00:00,2026-03-20T07:48:31.131000+00:00,0,30000,5792,Kotlin
69bcfbdd094700f7b22a8bb0,1,69bcb387094700f7b22a8a69,69bc9f4157adce41b32f4fe8,2026-03-20T07:48:45.123000+00:00,2026-03-20T07:48:45.837000+00:00,0,30000,5792,Kotlin
69bcfbdd094700f7b22a8bb2,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T07:48:45.927000+00:00,2026-03-20T07:48:46.351000+00:00,0,30000,5792,Kotlin
69bcfc67094700f7b22a8bb7,1,69bcb387094700f7b22a8a69,69bc9f4157adce41b32f4fed,2026-03-20T07:51:04.167000+00:00,2026-03-20T07:51:04.802000+00:00,0,30000,5792,Kotlin
69bcfc68094700f7b22a8bb9,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T07:51:04.892000+00:00,2026-03-20T07:51:05.287000+00:00,0,30000,5792,Kotlin
69bcfc8b094700f7b22a8bbc,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T07:51:39.630000+00:00,2026-03-20T07:51:40.164000+00:00,0,30000,5792,Kotlin
69bcfdab094700f7b22a8bbd,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:56:27.049000+00:00,2026-03-20T07:56:28.536000+00:00,1,30000,5792,Kotlin
69bcfdaf094700f7b22a8bbf,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T07:56:31.937000+00:00,2026-03-20T07:56:32.372000+00:00,0,30000,5792,Kotlin
69bcfdb2094700f7b22a8bc1,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T07:56:34.495000+00:00,2026-03-20T07:56:34.950000+00:00,0,30000,5792,Kotlin
69bcfdc3094700f7b22a8bc6,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T07:56:51.447000+00:00,2026-03-20T07:56:51.938000+00:00,0,30000,5792,Kotlin
69bcfdcd094700f7b22a8bc8,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T07:57:01.807000+00:00,2026-03-20T07:57:02.291000+00:00,0,30000,5792,Kotlin
69bcfdd7094700f7b22a8bca,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T07:57:12.018000+00:00,2026-03-20T07:57:12.528000+00:00,0,30000,5792,Kotlin
69bcfdd9094700f7b22a8bcc,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:57:13.630000+00:00,2026-03-20T07:57:14.067000+00:00,0,30000,5792,Kotlin
69bcfdd9094700f7b22a8bcd,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T07:57:13.632000+00:00,2026-03-20T07:57:14.069000+00:00,0,30000,5792,Kotlin
69bcfe05094700f7b22a8bcf,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T07:57:58.229000+00:00,2026-03-20T07:57:58.831000+00:00,0,30000,5792,Kotlin
69bd098655f47d677a261233,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T08:46:54.949000+00:00,2026-03-20T08:47:03.164000+00:00,8,30000,5792,Kotlin
69bd098c55f47d677a261235,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T08:47:09.138000+00:00,2026-03-20T08:47:09.820000+00:00,0,30000,5792,Kotlin
69bd098e55f47d677a261236,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T08:47:10.763000+00:00,2026-03-20T08:47:11.189000+00:00,0,30000,5792,Kotlin
69bd099c55f47d677a261239,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T08:47:25.016000+00:00,2026-03-20T08:47:25.509000+00:00,0,30000,5792,Kotlin
69bd09a255f47d677a26123d,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T08:47:30.491000+00:00,2026-03-20T08:47:30.990000+00:00,0,30000,5792,Kotlin
69bd09a455f47d677a26123f,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:47:32.689000+00:00,2026-03-20T08:47:33.102000+00:00,0,30000,5792,Kotlin
69bd09a455f47d677a261240,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:47:33.073000+00:00,2026-03-20T08:47:33.405000+00:00,0,30000,5792,Kotlin
69bd09f255f47d677a261241,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:48:49.556000+00:00,2026-03-20T08:48:51.344000+00:00,1,30000,5792,Kotlin
69bd09f555f47d677a261245,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T08:48:54.299000+00:00,2026-03-20T08:48:54.780000+00:00,0,30000,5792,Kotlin
69bd09f955f47d677a261247,1,69bcb387094700f7b22a8a69,69bc9f4557adce41b32f5007,2026-03-20T08:48:57.705000+00:00,2026-03-20T08:48:58.088000+00:00,0,30000,5792,Kotlin
69bd0a0455f47d677a261249,1,69bcb387094700f7b22a8a69,69bc9f4257adce41b32f4fef,2026-03-20T08:49:08.585000+00:00,2026-03-20T08:49:09.281000+00:00,0,30000,5792,Kotlin
69bd0a0a55f47d677a26124b,1,69bcb387094700f7b22a8a69,69bc9f4257adce41b32f4fef,2026-03-20T08:49:14.991000+00:00,2026-03-20T08:49:15.864000+00:00,0,30000,5792,Kotlin
69bd0a0e55f47d677a26124d,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T08:49:18.493000+00:00,2026-03-20T08:49:19.522000+00:00,1,30000,5792,Kotlin
69bd0a2155f47d677a26124f,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:49:37.623000+00:00,2026-03-20T08:49:38.017000+00:00,0,30000,5792,Kotlin
69bd0a2755f47d677a261250,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T08:49:44.312000+00:00,2026-03-20T08:49:44.754000+00:00,0,30000,5792,Kotlin
69bd0a2955f47d677a261252,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:49:45.829000+00:00,2026-03-20T08:49:46.137000+00:00,0,30000,5792,Kotlin
69bd0a2955f47d677a261253,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T08:49:45.825000+00:00,2026-03-20T08:49:46.241000+00:00,0,30000,5792,Kotlin
69bd0a2955f47d677a261254,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:49:46.303000+00:00,2026-03-20T08:49:46.610000+00:00,0,30000,5792,Kotlin
69bd0b1955f47d677a261255,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T08:53:46.294000+00:00,2026-03-20T08:53:46.735000+00:00,0,30000,5792,Kotlin
69bd0b1955f47d677a261256,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T08:53:46.352000+00:00,2026-03-20T08:53:46.739000+00:00,0,30000,5792,Kotlin
69bd0b1d55f47d677a261258,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:53:50.294000+00:00,2026-03-20T08:53:50.585000+00:00,0,30000,5792,Kotlin
69bd0b1d55f47d677a261259,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T08:53:50.290000+00:00,2026-03-20T08:53:50.719000+00:00,0,30000,5792,Kotlin
69bd0b1e55f47d677a26125a,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:53:50.722000+00:00,2026-03-20T08:53:51.152000+00:00,0,30000,5792,Kotlin
69bd0b2255f47d677a26125b,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T08:53:54.827000+00:00,2026-03-20T08:53:55.465000+00:00,0,30000,5792,Kotlin
69bd0b2655f47d677a26125d,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:53:58.637000+00:00,2026-03-20T08:53:59.079000+00:00,0,30000,5792,Kotlin
69bd0b2655f47d677a26125e,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T08:53:58.633000+00:00,2026-03-20T08:53:59.195000+00:00,0,30000,5792,Kotlin
69bd0b2655f47d677a26125f,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:53:59.027000+00:00,2026-03-20T08:53:59.386000+00:00,0,30000,5792,Kotlin
69bd0b3355f47d677a261260,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T08:54:12.301000+00:00,2026-03-20T08:54:12.748000+00:00,0,30000,5792,Kotlin
69bd0b3555f47d677a261262,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:54:14.236000+00:00,2026-03-20T08:54:14.559000+00:00,0,30000,5792,Kotlin
69bd0b3555f47d677a261263,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T08:54:14.233000+00:00,2026-03-20T08:54:14.695000+00:00,0,30000,5792,Kotlin
69bd0b3655f47d677a261264,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f5001,2026-03-20T08:54:14.699000+00:00,2026-03-20T08:54:15.120000+00:00,0,30000,5792,Kotlin
69bd0b8555f47d677a261265,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T08:55:32.448000+00:00,2026-03-20T08:55:33.953000+00:00,1,30000,5792,Kotlin
69bd0b8555f47d677a261266,1,69bcb387094700f7b22a8a69,69bc9f4357adce41b32f4ffc,2026-03-20T08:55:32.390000+00:00,2026-03-20T08:55:34+00:00,1,30000,5792,Kotlin
69bd0b9255f47d677a261269,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4ffd,2026-03-20T08:55:47.165000+00:00,2026-03-20T08:55:47.696000+00:00,0,30000,5792,Kotlin
69bd0b9455f47d677a26126b,1,69bcb387094700f7b22a8a69,69bc9f4457adce41b32f4fff,2026-03-20T08:55:48.820000+00:00,2026-03-20T08:55:49.232000+00:00,0,30000,5792,Kotlin
